# coding: utf-8
# 用户词库
# 与系统词条重码时居后，如想居前，请把词条放到flypy_top.txt文件内
# 
# 编码格式：字词+Tab符+编码（用户词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#
#    -------- 强调一下 --------
# 
#   词条和编码之间的不是空格，而是Tab符
#   按住键盘 G 键，切换到功能键盘，使用上面的Tab键
# 
#    -------------------------------
# 
# 系统次选词放在flypy_sys.txt文件内，可修改删除
# 简词补全放本文件内，不需要可删除
# 用户词库，下行开始添加，编码格式见上，部署后生效

# 全码词
唐吉诃德	thjihede	1
唐吉诃德俄罗斯版	thjihedeeelosibj	1
唐吉诃德米凯亚巴瑞辛尼科夫	thjihedemikdyabarvxbnikefu	1
唐吉诃德外传	thjihedewdvr	1
堂吉诃德外传	thjihedewdvr	1
堂吉诃德新传	thjihedexbvr	1
唐吉坷德	thjikede	1
唐吉柯德	thjikede	1
唐吉珂德	thjikede	1
唐吉珂德永不放弃	thjikedeysbufhqi	1
唐卡	thka	1
唐卡迷踪	thkamizs	1
螳螂	thlh	1
螳螂捕蝉	thlhbuij	1
螳螂斗鸡公	thlhdzjigs	1
唐老师	thlcui	1
唐老鸭编年史	thlcyabmnmui	1
唐老鸭从军记	thlcyacsjyji	1
唐老鸭打高尔夫	thlcyadagcerfu	1
唐老鸭的假期	thlcyadejxqi	1
唐老鸭的金矿	thlcyadejbkl	1
唐老鸭惊魂记	thlcyajkhyji	1
唐老鸭漫游数学奇境	thlcyamjyzuuxtqijk	1
唐老鸭庆生记	thlcyaqkugji	1
汤马仕小火车之国王的宝藏	thmauixnhoievigowhdebczh	1
汤米衰事	thmiukui	1
汤姆的能量	thmudengll	1
汤姆的农场旅行	thmudensihlvxk	1
汤姆的午夜花园	thmudewuyehxyr	1
汤姆的艳遇	thmudeyjyu	1
汤姆和他的朋友们	thmuhetadepgyzmf	1
汤姆和小老鼠	thmuhexnlcuu	1
汤姆克兰西幽灵行动阿尔法	thmukeljxiyzlkxkdsaaerfa	1
汤姆历险记	thmulixmji	1
汤姆猫	thmumc	1
汤姆琼斯	thmuqssi	1
汤姆叔叔的小屋	thmuuuuudexnwu	1
汤姆索亚历险记	thmusoyalixmji	1
汤姆索亚与哈克贝利芬	thmusoyayuhakebwliff	1
汤姆小雪人	thmuxnxtrf	1
汤姆与杰瑞遇见福尔摩斯	thmuyujprvyujmfuermosi	1
汤姆约会记	thmuythvji	1
湯姆在農莊	thmuzdnsvl	1
唐人街	thrfjp	1
唐人街电影计划	thrfjpdmykjihx	1
唐人街命案	thrfjpmkan	1
唐人街探案	thrfjptjan	1
唐人街小子	thrfjpxnzi	1
唐人街之王	thrfjpviwh	1
唐人票客	thrfpnke	1
唐荣海微电影	thrshdwwdmyk	1
唐僧肉惊天大骗局	thsgrzjktmdapmju	1
唐山大地震	thujdadivf	1
唐山大兄	thujdaxs	1
唐山大兄粤语	thujdaxsytyu	1
唐山虎威歼杀手	thujhuwwjmuauz	1
唐山猛龙	thujmgls	1
唐山五虎	thujwuhu	1
唐诗	thui	1
唐氏症患者	thuivghrve	1
烫手山芋	thuzujyu	1
唐手跆拳道	thuztdqrdc	1
塘西风月痕	thxifgythf	1
淌血婚礼	thxthyli	1
糖衣陷阱	thyixmjk	1
糖知道	thvidc	1
逃避	tcbi	1
逃出柏林	tciubolb	1
逃出戒购所	tciujpgzso	1
逃出坎大哈	tciukjdaha	1
逃出克隆岛	tciukelsdc	1
逃出洛杉矶	tciuloujji	1
逃出青春逃出你	tciuqkiytciuni	1
逃出熔炉	tciurslu	1
逃出生天	tciuugtm	1
逃出亚卡拉	tciuyakala	1
逃犯	tcfj	1
逃犯贝贝	tcfjbwbw	1
逃犯与乞丐	tcfjyuqigd	1
逃夫	tcfu	1
陶工部落	tcgsbulo	1
桃红色的分岔口	tchssedeffiakz	1
桃花	tchx	1
桃花庵	tchxan	1
桃花灿烂	tchxcjlj	1
桃花朵朵开	tchxdodokd	1
桃花红梨花白	tchxhslihxbd	1
桃花湖	tchxhu	1
桃花江	tchxjl	1
桃花满天红	tchxmjtmhs	1
桃花期	tchxqi	1
桃花泣血记	tchxqixtji	1
桃花煞	tchxua	1
桃花扇	tchxuj	1
桃花侠大战菊花怪	tchxxxdavjjuhxgk	1
桃花仙子	tchxxmzi	1
桃花心木	tchxxbmu	1
桃花源	tchxyr	1
桃花缘	tchxyr	1
桃花源记	tchxyrji	1
桃花运	tchxyy	1
桃幻之笛	tchrvidi	1
桃姐	tcjp	1
桃姐国语全集	tcjpgoyuqrji	1
桃姐纪录片	tcjpjilupm	1
桃姐粤语	tcjpytyu	1
淘金记	tcjbji	1
淘金梦	tcjbmg	1
淘金俏冤家	tcjbqnyrjx	1
淘金热	tcjbre	1
淘金岁月	tcjbsvyt	1
淘金王	tcjbwh	1
淘金者	tcjbve	1
逃离	tcli	1
逃离冰岛	tclibkdc	1
逃离冰岛飞跃雪乡情	tclibkdcfwytxtxlqk	1
逃离冰魔岛	tclibkmodc	1
桃李春风	tcliiyfg	1
逃离德黑兰	tclidehwlj	1
逃离地球	tclidiqq	1
逃离地下天堂	tclidixxtmth	1
逃离改造营	tcligdzcyk	1
逃离家园	tclijxyr	1
套利交易	tclijnyi	1
桃李劫	tclijp	1
逃离坎大哈	tclikjdaha	1
桃李梅	tclimw	1
逃离魔窟	tclimoku	1
逃离墓地	tclimudi	1
逃离人类	tclirflw	1
逃离圣诞	tcliugdj	1
逃离索比堡	tclisobibc	1
逃离塔利班	tclitalibj	1
逃离未来	tcliwwld	1
逃离猩球	tclixkqq	1
桃李争春	tclivgiy	1
逃命鸳鸯	tcmkyryh	1
淘女郎之青春对决	tcnvlhviqkiydvjt	1
逃跑新郎	tcpcxblh	1
逃跑新娘	tcpcxbnl	1
淘气包马小跳	tcqibcmaxntn	1
淘气的机器人	tcqidejiqirf	1
淘气的金丝猴	tcqidejbsihz	1
淘气的小乌鸦	tcqidexnwuya	1
淘气公主	tcqigsvu	1
淘气烘面包	tcqihsmmbc	1
淘气精灵	tcqijklk	1
淘气冒险岛	tcqimcxmdc	1
逃妻七日情	tcqiqiriqk	1
陶器人形	tcqirfxk	1
淘气少女求爱记	tcqiucnvqqaiji	1
淘气小兵兵	tcqixnbkbk	1
淘气小魔仙	tcqixnmoxm	1
淘气学童	tcqixtts	1
桃瑞斯	tcrvsi	1
桃色案件	tcseanjm	1
桃色第三情	tcsedisjqk	1
桃色风云	tcsefgyy	1
桃色公寓	tcsegsyu	1
桃色机密	tcsejimi	1
桃色交易	tcsejnyi	1
桃色交易之呻吟	tcsejnyiviufyb	1
桃色接触	tcsejpiu	1
桃色禁忌	tcsejbji	1
桃色惊魂	tcsejkhy	1
桃色恋人	tcselmrf	1
桃色迷局	tcsemiju	1
桃色名单	tcsemkdj	1
桃色骗局	tcsepmju	1
桃色杀机	tcseuaji	1
桃色吸引力	tcsexiybli	1
桃色陷阱	tcsexmjk	1
桃色新闻	tcsexbwf	1
桃色血案	tcsextan	1
桃色追捕令	tcsevvbulk	1
逃生	tcug	1
桃树	tcuu	1
陶颂学魔术	tcssxtmouu	1
套索	tcso	1
套套侠	tctcxx	1
套套先生	tctcxmug	1
逃脱	tcto	1
逃脱者	tctove	1
逃亡	tcwh	1
逃亡大王	tcwhdawh	1
逃亡鳄鱼岛	tcwheeyudc	1
逃亡二人组	tcwherrfzu	1
逃往加拿大	tcwhjxnada	1
逃亡警官冤狱平反	tcwhjkgryryupkfj	1
逃亡快车	tcwhkkie	1
逃亡猎手	tcwhlpuz	1
逃往上海	tcwhuhhd	1
逃亡微电影	tcwhwwdmyk	1
逃亡威尼斯	tcwhwwnisi	1
逃往雅典娜	tcwhyadmna	1
逃亡乐队	tcwhytdv	1
逃亡战士	tcwhvjui	1
逃亡者	tcwhve	1
逃亡者的末日	tcwhvedemori	1
逃亡之路	tcwhvilu	1
套微电影	tcwwdmyk	1
讨我欢心	tcwohrxb	1
陶行知	tcxkvi	1
逃学外传	tcxtwdvr	1
逃学外传国	tcxtwdvrgo	1
逃学威凤	tcxtwwfg	1
逃学威龙	tcxtwwls	1
逃学威龙三之龙过鸡年国语全集	tcxtwwlssjvilsgojinmgoyuqrji	1
逃学威龙三之龙过鸡年粤语全集	tcxtwwlssjvilsgojinmytyuqrji	1
逃学英雄	tcxtykxs	1
逃学英雄传	tcxtykxsvr	1
逃学英雄传粤语版	tcxtykxsvrytyubj	1
逃学战警	tcxtvjjk	1
讨厌艾什丽	tcyjaiufli	1
讨厌鬼	tcyjgv	1
桃夭	tcyc	1
逃狱	tcyu	1
逃狱惊魂	tcyujkhy	1
逃狱三王	tcyusjwh	1
逃狱松一松	tcyussyiss	1
桃园	tcyr	1
桃源镇	tcyrvf	1
讨债人	tcvdrf	1
桃枝的桃	tcvidetc	1
逃之恋	tcvilm	1
逃之夭夭	tcviycyc	1
桃子	tczi	1
桃子的爱情	tczideaiqk	1
桃子微电影	tcziwwdmyk	1
逃走	tczz	1
逃走的新娘	tczzdexbnl	1
特暴龙历险记	tebclslixmji	1
特别的爱	tebpdeai	1
特别的爱给特别的你	tebpdeaigwtebpdeni	1
特别攻击队	tebpgsjidv	1
特别间	tebpjm	1
特别快递	tebpkkdi	1
特别来宾	tebpldbb	1
特别胜利	tebpugli	1
特别手术室	tebpuzuuui	1
特别搜查总部	tebpsziazsbu	1
特别通行证	tebptsxkvg	1
特别突击队	tebptujidv	1
特别行动日	tebpxkdsri	1
特别行动组	tebpxkdszu	1
特别押送	tebpyass	1
特别治疗	tebpviln	1
特典海贼王名场面集	tedmhdzwwhmkihmmji	1
特高课在行动	tegckezdxkds	1
特攻	tegs	1
特工艾米拉	tegsaimila	1
特工比格斯	tegsbigesi	1
特工插班生	tegsiabjug	1
特工的特别任务	tegsdetebprfwu	1
特工风云	tegsfgyy	1
特工佳丽	tegsjxli	1
特工狂花	tegsklhx	1
特工狂龙	tegsklls	1
特功明星	tegsmkxk	1
特工女友	tegsnvyz	1
特工强档	tegsqldh	1
特工绍特	tegsucte	1
特工神谍	tegsufdp	1
特工神童	tegsufts	1
特工威龙	tegswwls	1
特工维诺德	tegswwnode	1
特工无间	tegswujm	1
特工行动	tegsxkds	1
特工学妹	tegsxtmw	1
特工学院	tegsxtyr	1
特工争风	tegsvgfg	1
特技人	tejirf	1
特技替身	tejitiuf	1
特级院线	tejiyrxm	1
特警霸王花	tejkbawhhx	1
特警出击	tejkiuji	1
特警大亨	tejkdahg	1
特警风暴	tejkfgbc	1
特警风暴之沉默的对话	tejkfgbcviifmodedvhx	1
特警风暴之城堡	tejkfgbcviigbc	1
特警风暴之黑屋子	tejkfgbcvihwwuzi	1
特警风暴之红色婚礼	tejkfgbcvihssehyli	1
特警风暴之监狱风云	tejkfgbcvijmyufgyy	1
特警风暴之狂徒	tejkfgbcvikltu	1
特警风暴之聋子的对话	tejkfgbcvilszidedvhx	1
特警风暴之如履薄冰	tejkfgbcvirulvbobk	1
特警风暴之声东击西	tejkfgbcviugdsjixi	1
特警风暴之小姑娘	tejkfgbcvixngunl	1
特警风暴之新月会	tejkfgbcvixbythv	1
特警风暴之在剃刀的边缘	tejkfgbcvizdtidcdebmyr	1
特警风暴之炸点	tejkfgbcvivadm	1
特警伏魔	tejkfumo	1
特警护送	tejkhuss	1
特警急先锋	tejkjixmfg	1
特警江湖	tejkjlhu	1
特警狙击手	tejkjujiuz	1
特警判官	tejkpjgr	1
特警神龙	tejkufls	1
特警屠龙	tejktuls	1
特警屠龙粤语	tejktulsytyu	1
特警新人类	tejkxbrflw	1
特警雄威	tejkxsww	1
特警英雄	tejkykxs	1
特警勇士	tejkysui	1
特警冤家	tejkyrjx	1
特快列车	tekklpie	1
特兰波	teljbo	1
特兰济特集中营	teljjitejivsyk	1
特蕾莎	telwua	1
特蕾莎的恋人	telwuadelmrf	1
特莉萨娜	telisana	1
特丽丝塔娜	telisitana	1
特莉丝塔那	telisitana	1
特里斯坦与伊索尔德	telisitjyuyisoerde	1
特鲁戴尔	teludder	1
特罗马警报	telomajkbc	1
特洛伊	teloyi	1
特洛伊的海伦	teloyidehdly	1
特洛伊勇士	teloyiysui	1
特命系长只野仁	temkxivhviyerf	1
特纳和霍奇	tenahehoqi	1
特遣部队	teqmbudv	1
特遣战将	teqmvjjl	1
特区打工妹	tequdagsmw	1
特区姑娘	tequgunl	1
特色街道	tesejpdc	1
特使	teui	1
特殊的爱	teuudeai	1
特殊的日子	teuuderizi	1
特殊的友情	teuudeyzqk	1
特殊服务	teuufuwu	1
特殊关系	teuugrxi	1
特殊家庭	teuujxtk	1
特殊交易	teuujnyi	1
特殊教育	teuujnyu	1
特殊任务	teuurfwu	1
特殊身份	teuuufff	1
特殊身份的警官	teuuufffdejkgr	1
特殊逃犯	teuutcfj	1
特殊协议	teuuxpyi	1
特殊信件	teuuxbjm	1
特殊性录像	teuuxkluxl	1
特殊需求	teuuxuqq	1
特斯拉	tesila	1
特卫俏佳人	tewwqnjxrf	1
特务阿姐	tewuaajp	1
特務阿姐	tewuaajp	1
特务风云	tewufgyy	1
特务家族	tewujxzu	1
特务迷城	tewumiig	1
特务迷城国语全集	tewumiiggoyuqrji	1
特务迷城粤语版	tewumiigytyubj	1
特务迷城粤语全集	tewumiigytyuqrji	1
特务亲家	tewuqkjx	1
特袭珍珠港	texivfvugh	1
特写	texp	1
特写镜头	texpjktz	1
特异功能猩求人	teyigsngxkqqrf	1
特异功能猩球人	teyigsngxkqqrf	1
特约通讯员	teyttsxyyr	1
特战部队	tevjbudv	1
特战尖兵	tevjjmbk	1
特战精英	tevjjkyk	1
特种兵归来	tevsbkgvld	1
特种兵之战狼	tevsbkvivjlh	1
特种部队	tevsbudv	1
特种飞虎	tevsfwhu	1
特种神枪手	tevsufqluz	1
特种战士	tevsvjui	1
忒斯特先生	twsitexmug	1
腾格里	tggeli	1
藤妈妈	tgmama	1
藤球情人夢	tgqqqkrfmg	1
藤球王	tgqqwh	1
藤条	tgtn	1
疼痛难忍	tgtsnjrf	1
疼痛是福	tgtsuifu	1
腾讯视频电影精彩混剪	tgxyuipbdmykjkcdhyjm	1
腾越殇魂	tgytuhhy	1
题宝藏	tibczh	1
替补职员	tibuviyr	1
体操女孩	ticcnvhd	1
体操少女	ticcucnv	1
剃除	tiiu	1
踢出我天地	tiiuwotmdi	1
踢出我衣柜	tiiuwoyigv	1
踢出一片天	tiiuyipmtm	1
踢到宝	tidcbc	1
剃刀边缘	tidcbmyr	1
剃刀开道	tidckddc	1
剃刀情人	tidcqkrf	1
提尔莎	tierua	1
踢个球	tigeqq	1
踢馆	tigr	1
提拉米苏	tilamisu	1
梯玛和他的儿子	timahetadeerzi	1
提姆爱我	timuaiwo	1
提姆和艾瑞克的十亿美元大电影	timuheairvkedeuiyimwyrdadmyk	1
替枪老豆	tiqllcdz	1
提琴手	tiqbuz	1
体热	tire	1
体热边缘	tirebmyr	1
替身	tiuf	1
替身传奇乐翻天	tiufirqilefjtm	1
替身情人	tiufqkrf	1
替身杀手	tiufuauz	1
替身小子	tiufxnzi	1
替身演员	tiufyjyr	1
替身意大利版	tiufyidalibj	1
替生靈	tiuglk	1
踢踏情缘	titaqkyr	1
提提卡失序记事	titikauixujiui	1
替天行道	titmxkdc	1
替天行道三人行	titmxkdcsjrfxk	1
替天行道之杀兄	titmxkdcviuaxs	1
剃头匠	titzjl	1
剃头师傅	titzuifu	1
剃头师傅微电影	titzuifuwwdmyk	1
提图斯	titusi	1
体温	tiwf	1
提线木偶	tixmmuou	1
啼笑因缘	tixnybyr	1
啼笑姻缘	tixnybyr	1
啼笑姻缘香港版	tixnybyrxlghbj	1
提心吊胆	tixbdndj	1
啼血的歌声	tixtdegeug	1
体育馆	tiyugr	1
体育馆宝贝	tiyugrbcbw	1
体育馆路	tiyugrlu	1
体育皇后	tiyuhlhz	1
体育皇后大陆版	tiyuhlhzdalubj	1
体育老师	tiyulcui	1
替罪男孩	tizvnjhd	1
替罪羊	tizvyh	1
天安号计划	tmanhcjihx	1
天安门	tmanmf	1
天安门上太阳升	tmanmfuhtdyhug	1
天崩地裂	tmbgdilp	1
天边	tmbm	1
天边草原乌拉盖	tmbmccyrwulagd	1
天边的孩子	tmbmdehdzi	1
天边的情歌	tmbmdeqkge	1
天边的云	tmbmdeyy	1
天边有一簇圣火	tmbmyzyicuugho	1
天兵高校	tmbkgcxn	1
天兵总动员	tmbkzsdsyr	1
天不会黑	tmbuhvhw	1
填补空白	tmbuksbd	1
天才宝贝	tmcdbcbw	1
天才蠢才	tmcdiycd	1
天才大兵	tmcddabk	1
天才大野狼	tmcddayelh	1
天才的西班牙人	tmcddexibjyarf	1
天才画家	tmcdhxjx	1
天才画童	tmcdhxts	1
天才嘉年华	tmcdjxnmhx	1
天才家族	tmcdjxzu	1
天才进化论	tmcdjbhxly	1
天才进化论第二季	tmcdjbhxlydierji	1
天才进化论第二季第一集	tmcdjbhxlydierjidiyiji	1
天才进化论第二季演员招募总决赛	tmcdjbhxlydierjiyjyrvcmuzsjtsd	1
天才进化论第二季之敌人与战友	tmcdjbhxlydierjividirfyuvjyz	1
天才进化论第二季之梦开始的地方	tmcdjbhxlydierjivimgkduidedifh	1
天才进化论第二季之网络高手	tmcdjbhxlydierjiviwhlogcuz	1
天才进化论第二季之危情营救	tmcdjbhxlydierjiviwwqkykjq	1
天才进化论第二季之迎战末日	tmcdjbhxlydierjiviykvjmori	1
天才进化论第二季之优等生的衰落	tmcdjbhxlydierjiviyzdgugdeuklo	1
天才进化论第二季之自由保卫战	tmcdjbhxlydierjiviziyzbcwwvj	1
天才进化论第二季之最强音	tmcdjbhxlydierjivizvqlyb	1
天才进化论第一季之被跟踪的孩子	tmcdjbhxlydiyijivibwgfzsdehdzi	1
天才进化论第一季之不走寻常路	tmcdjbhxlydiyijivibuzzxyihlu	1
天才进化论第一季之大智若愚	tmcdjbhxlydiyijividaviroyu	1
天才进化论第一季之害羞不是罪	tmcdjbhxlydiyijivihdxqbuuizv	1
天才进化论第一季之考场上的赌博	tmcdjbhxlydiyijivikcihuhdedubo	1
天才进化论第一季之艺考也疯狂	tmcdjbhxlydiyijiviyikcyefgkl	1
天才进化论微电影	tmcdjbhxlywwdmyk	1
天才进化论系列微电影	tmcdjbhxlyxilpwwdmyk	1
天才进化论之被跟踪的孩子	tmcdjbhxlyvibwgfzsdehdzi	1
天才进化论之不走寻常路	tmcdjbhxlyvibuzzxyihlu	1
天才进化论之大智若愚	tmcdjbhxlyvidaviroyu	1
天才进化论之更年期遭遇青春期	tmcdjbhxlyviggnmqizcyuqkiyqi	1
天才进化论之害羞不是罪	tmcdjbhxlyvihdxqbuuizv	1
天才进化论之考场上的赌博	tmcdjbhxlyvikcihuhdedubo	1
天才进化论之小茹的外国后妈	tmcdjbhxlyvixnrudewdgohzma	1
天才进化论之艺考也疯狂	tmcdjbhxlyviyikcyefgkl	1
天才科学家	tmcdkextjx	1
天才科学家的五日	tmcdkextjxdewuri	1
天才老爸	tmcdlcba	1
天才老妈	tmcdlcma	1
天才老千	tmcdlcqm	1
天才老鼠	tmcdlcuu	1
天才女孩	tmcdnvhd	1
天才瑞普利	tmcdrvpuli	1
天才闪光	tmcdujgl	1
天才舞者	tmcdwuve	1
天才小捣蛋	tmcdxndcdj	1
天才小医生	tmcdxnyiug	1
天才小子吉米	tmcdxnzijimi	1
天才眼镜狗	tmcdyjjkgz	1
天才一击	tmcdyiji	1
天才一家亲	tmcdyijxqb	1
天才一族	tmcdyizu	1
天才与白痴	tmcdyubdii	1
天才与白痴粤语版	tmcdyubdiiytyubj	1
天才在左疯子在右会员抢先看	tmcdzdzofgzizdyzhvyrqlxmkj	1
天蚕变	tmcjbm	1
天蚕变之布衣神相	tmcjbmvibuyiufxl	1
天残地缺	tmcjdiqt	1
天残反击战	tmcjfjjivj	1
天蚕再变	tmcjzdbm	1
天草四郎时贞	tmccsilhuivf	1
天长地久	tmihdijq	1
天朝国家地理之公共空间	tmicgojxdilivigsgsksjm	1
天朝国库之谜	tmicgokuvimi	1
天朝密探零零玖之小试牛刀	tmicmitjlklkjqvixnuinqdc	1
天朝密探零零玖之小试牛刀微电影	tmicmitjlklkjqvixnuinqdcwwdmyk	1
天朝魔法学院	tmicmofaxtyr	1
天朝女团天雷滚滚	tmicnvtrtmlwgygy	1
天朝生死斗	tmicugsidz	1
天城峡疑案	tmigxxyian	1
天赐	tmci	1
天赐良机	tmcillji	1
天赐良缘	tmcillyr	1
天赐良缘粤语	tmcillyrytyu	1
天赐奇缘	tmciqiyr	1
天赐情缘	tmciqkyr	1
天赐圣水	tmciuguv	1
田错错的二次元之恋	tmcocodeerciyrvilm	1
天灯	tmdg	1
天地不仁	tmdiburf	1
天地大冲撞	tmdidaisvl	1
天地明察	tmdimkia	1
天地男儿之激进党员	tmdinjervijijbdhyr	1
天地双腿	tmdiultv	1
天地逃生	tmditcug	1
天地逃生全集	tmditcugqrji	1
天地无容	tmdiwurs	1
天地无限	tmdiwuxm	1
天地雄心	tmdixsxb	1
天地雄心粤语版	tmdixsxbytyubj	1
天地玄黄	tmdixrhl	1
天地玄门	tmdixrmf	1
天地一沙鸥	tmdiyiuaou	1
天地银行劫	tmdiybhhjp	1
天地英雄	tmdiykxs	1
天地有情	tmdiyzqk	1
天地悠悠	tmdiyzyz	1
天定姻缘	tmdkybyr	1
天鹅	tmee	1
天鹅城之恋	tmeeigvilm	1
天鹅公主	tmeegsvu	1
天鹅公主的圣诞	tmeegsvudeugdj	1
天鹅公主皇室传说	tmeegsvuhluiiruo	1
天鹅和蛤蟆	tmeehehama	1
天鹅记	tmeeji	1
天蛾人的预言	tmeerfdeyuyj	1
天鹅绒的头纱	tmeersdetzua	1
天鹅绒金矿	tmeersjbkl	1
天鹅绒早晨	tmeerszcif	1
天鹅之歌	tmeevige	1
天翻地覆	tmfjdifu	1
天方夜谭	tmfhyetj	1
天方夜谭之预约跳楼	tmfhyetjviyuyttnlz	1
天赋异灵	tmfuyilk	1
天罡星下凡	tmghxkxxfj	1
田埂上的梦	tmgguhdemg	1
天弓弹	tmgsdj	1
天狗	tmgz	1
天钩王	tmgzwh	1
天鼓	tmgu	1
天官赐福	tmgrcifu	1
天官赐福国语版	tmgrcifugoyubj	1
天国	tmgo	1
天国车站	tmgoievj	1
天国的车站	tmgodeievj	1
天国的儿子	tmgodeerzi	1
天国的孩子们	tmgodehdzimf	1
天国的邮递员	tmgodeyzdiyr	1
天国恩仇	tmgoeniz	1
天国降临	tmgojllb	1
天国逆子	tmgonizi	1
天国王朝	tmgowhic	1
天国遥遥	tmgoycyc	1
天国也许可待	tmgoyexukedd	1
天国邮递员	tmgoyzdiyr	1
天国与地狱	tmgoyudiyu	1
天國之戀火	tmgovilmho	1
天国之门	tmgovimf	1
天国之吻	tmgoviwf	1
天河	tmhe	1
天河浩瀚	tmhehchj	1
天河之恋	tmhevilm	1
天黑	tmhw	1
天黑请闭眼	tmhwqkbiyj	1
天黑请睁眼	tmhwqkvgyj	1
田恨恨的世界末日梦	tmhfhfdeuijpmorimg	1
天后	tmhz	1
天后之战	tmhzvivj	1
天湖女侠	tmhunvxx	1
天狐入侵	tmhuruqb	1
天花板	tmhxbj	1
天花大爆发	tmhxdabcfa	1
天花乱坠	tmhxlrvv	1
天华疑云	tmhxyiyy	1
天皇	tmhl	1
天皇巨星	tmhljuxk	1
天荒情未老	tmhlqkwwlc	1
天荒情未了	tmhlqkwwln	1
天昏地暗	tmhydian	1
天火	tmho	1
天机	tmji	1
天极	tmji	1
天脊	tmji	1
天际浩劫	tmjihcjp	1
天际危机	tmjiwwji	1
天际线	tmjixm	1
天劍絕刀	tmjmjtdc	1
天剑绝刀之独孤九剑	tmjmjtdcvidugujqjm	1
天降横彩	tmjlhgcd	1
天降横财	tmjlhgcd	1
天降横财心惊惊	tmjlhgcdxbjkjk	1
天降僵尸	tmjljlui	1
天降美食	tmjlmwui	1
天降奇兵	tmjlqibk	1
天降奇缘	tmjlqiyr	1
天降神兵	tmjlufbk	1
天降神迹	tmjlufji	1
天降神犬	tmjlufqr	1
天降小武	tmjlxnwu	1
天将雄师	tmjlxsui	1
天降之物剧场版	tmjlviwujuihbj	1
天降之灾	tmjlvizd	1
天劫	tmjp	1
甜姐不辣	tmjpbula	1
甜姐儿	tmjper	1
天劫余生	tmjpyuug	1
天尽头	tmjbtz	1
天津我爱你	tmjbwoaini	1
天津闲人	tmjbxmrf	1
天军	tmjy	1
天空的呼吸	tmksdehuxi	1
天空的极限	tmksdejixm	1
天空的颜色	tmksdeyjse	1
天空的遇难船	tmksdeyunjir	1
天空的战士	tmksdevjui	1
天空会下雨	tmkshvxxyu	1
天空上三公尺	tmksuhsjgsii	1
天空上尉与明日世界	tmksuhwwyumkriuijp	1
天空是蓝色的	tmksuiljsede	1
天空实验室	tmksuiyjui	1
天空小说	tmksxnuo	1
天空小子	tmksxnzi	1
天空战队	tmksvjdv	1
天空之城	tmksviig	1
天空之蜂	tmksvifg	1
天空之蓝	tmksvilj	1
天空中的苏丽	tmksvsdesuli	1
天空中最亮的星	tmksvszvlldexk	1
天籁	tmld	1
天籁一万年以后	tmldyiwjnmyihz	1
天籁之约	tmldviyt	1
天蓝领	tmljlk	1
天狼	tmlh	1
天狼星	tmlhxk	1
天狼寨	tmlhvd	1
天老地荒不了情	tmlcdihlbulnqk	1
天雷地火	tmlwdiho	1
天雷勾动地火	tmlwgzdsdiho	1
天雷滚滚冲我来	tmlwgygyiswold	1
天雷滚滚冲我来第二集	tmlwgygyiswolddierji	1
天雷滚滚冲我来第一集	tmlwgygyiswolddiyiji	1
天雷滚滚这就是天朝女团	tmlwgygyvejquitmicnvtr	1
天理难容	tmlinjrs	1
天亮	tmll	1
天凉好个秋	tmllhcgeqq	1
天亮以后不分手	tmllyihzbuffuz	1
天亮之前	tmllviqm	1
天灵灵地灵灵	tmlklkdilklk	1
天龙八部	tmlsbabu	1
天龙八将	tmlsbajl	1
天龙地虎	tmlsdihu	1
天龙特攻队	tmlstegsdv	1
天路历程	tmluliig	1
天伦	tmly	1
天伦劫	tmlyjp	1
天伦乐	tmlyle	1
天伦梦境	tmlymgjk	1
天伦之旅	tmlyvilv	1
天罗地网	tmlodiwh	1
天罗地网完整版	tmlodiwhwjvgbj	1
天罗地网香港版	tmlodiwhxlghbj	1
天马	tmma	1
天马星空	tmmaxkks	1
天脉传奇	tmmdirqi	1
甜美冲刺	tmmwisci	1
甜美的家	tmmwdejx	1
甜美的老鼠生活	tmmwdelcuuugho	1
甜妹妹	tmmwmw	1
甜美生活	tmmwugho	1
甜美摇篮曲	tmmwycljqu	1
甜蜜宝贝	tmmibcbw	1
甜蜜布拉格	tmmibulage	1
甜蜜大陆	tmmidalu	1
甜蜜的冲动	tmmideisds	1
甜蜜的耳聋	tmmideerls	1
甜蜜的复仇	tmmidefuiz	1
甜蜜的负担	tmmidefudj	1
甜蜜的谎言	tmmidehlyj	1
甜蜜的家	tmmidejx	1
甜蜜的惊喜	tmmidejkxi	1
甜蜜的美梦	tmmidemwmg	1
甜蜜的骗局	tmmidepmju	1
甜蜜的骗局美国版	tmmidepmjumwgobj	1
甜蜜的人生	tmmiderfug	1
甜蜜的生活	tmmideugho	1
甜蜜的事	tmmideui	1
甜蜜的十六岁	tmmideuilqsv	1
甜蜜的事业	tmmideuiye	1
甜蜜的土地	tmmidetudi	1
甜蜜的新娘们	tmmidexbnlmf	1
甜蜜的夜晚	tmmideyewj	1
甜蜜的游泳池畔	tmmideyzysiipj	1
甜蜜地狱之家	tmmidiyuvijx	1
甜蜜电影	tmmidmyk	1
甜蜜疯狂的恋人	tmmifgkldelmrf	1
甜蜜谎言	tmmihlyj	1
甜蜜婚礼	tmmihyli	1
甜蜜梦幻	tmmimghr	1
甜秘密	tmmimi	1
